"STATION","NAME","DATE","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS"
"USC00190120","AMHERST, MA US","2011-07-25",,"0.00",,,"88","69","70"
"USC00190120","AMHERST, MA US","2011-07-26",,"0.35",,,"72","62","64"
"USC00190120","AMHERST, MA US","2011-07-27",,"0.26",,,"82","56","60"
"USC00190120","AMHERST, MA US","2011-07-28",,"0.00",,,"83","57","60"
"USC00190120","AMHERST, MA US","2011-07-29",,"0.00",,,"83","60","71"
"USC00190120","AMHERST, MA US","2011-07-30",,"0.12",,,"75","65","68"
"USC00190120","AMHERST, MA US","2011-07-31",,"0.00",,,"86","58","62"
"USC00190120","AMHERST, MA US","2011-08-01",,"0.00",,,"87","61","66"
"USC00190120","AMHERST, MA US","2011-08-02",,"0.43",,,"85","59","63"
"USC00190120","AMHERST, MA US","2011-08-03",,"0.00",,,"85","55","57"
"USC00190120","AMHERST, MA US","2011-08-04",,"0.00",,,"80","57","65"
"USC00190120","AMHERST, MA US","2011-08-05",,"0.12",,,"84","65","66"
"USC00190120","AMHERST, MA US","2011-08-06",,"0.00",,,"82","66","70"
"USC00190120","AMHERST, MA US","2011-08-07",,"0.61",,,"81","60","69"
"USC00190120","AMHERST, MA US","2011-08-08",,"0.00",,,"87","55","70"
"USC00190120","AMHERST, MA US","2011-08-09",,"0.02",,,"84","51","66"
"USC00190120","AMHERST, MA US","2011-08-10",,"0.47",,,"82","59","67"
"USC00190120","AMHERST, MA US","2011-08-11",,"0.32",,,"84","58","62"
"USC00190120","AMHERST, MA US","2011-08-12",,"0.00",,,"78","51","54"
"USC00190120","AMHERST, MA US","2011-08-13",,"0.00",,,"80","54","56"
"USC00190120","AMHERST, MA US","2011-08-14",,"0.01",,,"82","56","66"
"USC00190120","AMHERST, MA US","2011-08-15",,"0.80",,,"71","64","65"
"USC00190120","AMHERST, MA US","2011-08-16",,"2.93",,,"71","59","60"
"USC00190120","AMHERST, MA US","2011-08-17",,"0.00",,,"73","56","58"
"USC00190120","AMHERST, MA US","2011-08-18",,"0.00",,,"84","58","60"
"USC00190120","AMHERST, MA US","2011-08-19",,"0.00",,,"82","60","66"
"USC00190120","AMHERST, MA US","2011-08-20",,"0.00",,,"83","61","61"
"USC00190120","AMHERST, MA US","2011-08-21",,"0.00",,,"84","59","60"
"USC00190120","AMHERST, MA US","2011-08-22",,"0.27",,,"81","60","62"
"USC00190120","AMHERST, MA US","2011-08-23",,"0.00",,,"81","50","52"
"USC00190120","AMHERST, MA US","2011-08-24",,"0.00",,,"76","52","56"
"USC00190120","AMHERST, MA US","2011-08-25",,"0.00",,,"79","56","71"
"USC00190120","AMHERST, MA US","2011-08-26",,"0.40",,,"75","59","62"
"USC00190120","AMHERST, MA US","2011-08-27",,"0.00",,,"84","62","63"
"USC00190120","AMHERST, MA US","2011-08-28",,"2.17",,,"77","63","74"
"USC00190120","AMHERST, MA US","2011-08-29",,"1.50",,,"76","53","57"
"USC00190120","AMHERST, MA US","2011-08-30",,"0.00",,,"76","52","53"
"USC00190120","AMHERST, MA US","2011-08-31",,"0.00",,,"79","53","55"
"USC00190120","AMHERST, MA US","2011-09-01",,"0.00",,,"82","55","62"
"USC00190120","AMHERST, MA US","2011-09-02",,"0.00",,,"80","57","58"
"USC00190120","AMHERST, MA US","2011-09-03",,"0.00",,,"78","58","61"
"USC00190120","AMHERST, MA US","2011-09-04",,"0.00",,,"82","61","69"
"USC00190120","AMHERST, MA US","2011-09-05",,"0.00",,,"82","68","69"
"USC00190120","AMHERST, MA US","2011-09-06",,"0.71",,,"82","56","59"
"USC00190120","AMHERST, MA US","2011-09-07",,"1.64",,,"66","58","59"
"USC00190120","AMHERST, MA US","2011-09-08",,"1.12",,,"63","58","58"
"USC00190120","AMHERST, MA US","2011-09-09",,"1.22",,,"69","58","65"
"USC00190120","AMHERST, MA US","2011-09-10",,"0.00",,,"81","54","56"
"USC00190120","AMHERST, MA US","2011-09-11",,"0.00",,,"78","54","55"
"USC00190120","AMHERST, MA US","2011-09-12",,"0.00",,,"71","55","56"
"USC00190120","AMHERST, MA US","2011-09-13",,"0.00",,,"80","56","63"
"USC00190120","AMHERST, MA US","2011-09-14",,"0.00",,,"83","56","64"
"USC00190120","AMHERST, MA US","2011-09-15",,"0.00",,,"81","63","64"
"USC00190120","AMHERST, MA US","2011-09-16",,"0.11",,,"68","41","44"
"USC00190120","AMHERST, MA US","2011-09-17",,"0.00",,,"62","38","40"
"USC00190120","AMHERST, MA US","2011-09-18",,"0.00",,,"63","40","48"
"USC00190120","AMHERST, MA US","2011-09-19",,"0.00",,,"67","41","43"
"USC00190120","AMHERST, MA US","2011-09-20",,"0.01",,,"67","43","55"
"USC00190120","AMHERST, MA US","2011-09-21",,"0.15",,,"66","55","56"
"USC00190120","AMHERST, MA US","2011-09-22",,"0.22",,,"76","56","65"
"USC00190120","AMHERST, MA US","2011-09-23",,"0.35",,,"76","64","67"
"USC00190120","AMHERST, MA US","2011-09-24",,"1.46",,,"72","67","70"
"USC00190120","AMHERST, MA US","2011-09-25",,"0.00",,,"78","63","65"
"USC00190120","AMHERST, MA US","2011-09-26",,"0.00",,,"78","64","64"
"USC00190120","AMHERST, MA US","2011-09-27",,"0.00",,,"83","62","63"
"USC00190120","AMHERST, MA US","2011-09-28",,"0.01",,,"82","62","66"
"USC00190120","AMHERST, MA US","2011-09-29",,"0.81",,,"78","62","63"
"USC00190120","AMHERST, MA US","2011-09-30",,"0.67",,,"78","54","54"
"USC00190120","AMHERST, MA US","2011-10-01",,"0.89",,,"74","53","58"
"USC00190120","AMHERST, MA US","2011-10-02",,"0.29",,,"61","42","50"
"USC00190120","AMHERST, MA US","2011-10-03",,"0.25",,,"62","49","53"
"USC00190120","AMHERST, MA US","2011-10-04",,"0.40",,,"62","49","52"
"USC00190120","AMHERST, MA US","2011-10-05",,"0.24",,,"59","47","47"
"USC00190120","AMHERST, MA US","2011-10-06",,"0.00",,,"66","32","32"
"USC00190120","AMHERST, MA US","2011-10-07",,"0.00",,,"63","32","35"
"USC00190120","AMHERST, MA US","2011-10-08",,"0.00",,,"64","35","41"
"USC00190120","AMHERST, MA US","2011-10-09",,"0.00",,,"77","41","46"
"USC00190120","AMHERST, MA US","2011-10-10",,"0.00",,,"84","45","46"
"USC00190120","AMHERST, MA US","2011-10-11",,"0.00",,,"83","45","51"
"USC00190120","AMHERST, MA US","2011-10-12",,"0.00",,,"83","45","51"
"USC00190120","AMHERST, MA US","2011-10-13",,"0.21",,,"62","50","55"
"USC00190120","AMHERST, MA US","2011-10-14",,"0.49",,,"61","55","58"
"USC00190120","AMHERST, MA US","2011-10-15",,"1.09",,,"70","51","51"
"USC00190120","AMHERST, MA US","2011-10-16",,"0.02",,,"63","50","50"
"USC00190120","AMHERST, MA US","2011-10-17",,"0.00",,,"64","47","47"
"USC00190120","AMHERST, MA US","2011-10-18",,"0.00",,,"64","38","43"
"USC00190120","AMHERST, MA US","2011-10-19",,"0.00",,,"65","43","48"
"USC00190120","AMHERST, MA US","2011-10-20",,"0.84",,,"56","48","55"
"USC00190120","AMHERST, MA US","2011-10-21",,"0.02",,,"70","47","47"
"USC00190120","AMHERST, MA US","2011-10-22",,"0.00",,,"60","47","48"
"USC00190120","AMHERST, MA US","2011-10-23",,"0.00",,,"58","32","33"
"USC00190120","AMHERST, MA US","2011-10-24",,"0.00",,,"56","33","34"
"USC00190120","AMHERST, MA US","2011-10-25",,"0.10",,,"58","33","39"
"USC00190120","AMHERST, MA US","2011-10-26",,"0.00",,,"57","38","43"
"USC00190120","AMHERST, MA US","2011-10-27",,"0.15",,,"49","42","43"
"USC00190120","AMHERST, MA US","2011-10-28",,"0.62","0.0","0.0","43","28","29"
"USC00190120","AMHERST, MA US","2011-10-29",,"0.00",,"0.0","45","28","31"
"USC00190120","AMHERST, MA US","2011-10-30",,"1.16","6.5","7.0","33","31","32"
"USC00190120","AMHERST, MA US","2011-10-31",,"0.00",,,,"21","21"
"USC00190120","AMHERST, MA US","2011-11-01",,"0.00",,,"48","21","29"
"USC00190120","AMHERST, MA US","2011-11-02",,"0.00",,,"54","27","27"
"USC00190120","AMHERST, MA US","2011-11-03",,"0.00",,,"53","27","28"
"USC00190120","AMHERST, MA US","2011-11-04",,"0.00",,,"56","27","44"
"USC00190120","AMHERST, MA US","2011-11-05",,"0.00",,,"50","26","29"
"USC00190120","AMHERST, MA US","2011-11-06",,"0.00",,,"50","21","28"
"USC00190120","AMHERST, MA US","2011-11-07",,"0.00",,,"57","23","27"
"USC00190120","AMHERST, MA US","2011-11-08",,"0.00",,,"63","27","35"
"USC00190120","AMHERST, MA US","2011-11-09",,"0.00",,,"70","35","40"
"USC00190120","AMHERST, MA US","2011-11-10",,"0.00",,,"68","40","52"
"USC00190120","AMHERST, MA US","2011-11-11",,"0.46",,,"60","42","42"
"USC00190120","AMHERST, MA US","2011-11-12",,"0.00",,,"47","34","34"
"USC00190120","AMHERST, MA US","2011-11-13",,"0.00",,,"52","28","29"
"USC00190120","AMHERST, MA US","2011-11-14",,"0.00",,,"60","28","51"
"USC00190120","AMHERST, MA US","2011-11-15",,"0.04",,,"63","51","54"
"USC00190120","AMHERST, MA US","2011-11-16",,"0.00",,,"61","41","43"
"USC00190120","AMHERST, MA US","2011-11-17",,"0.21",,,"56","43","44"
"USC00190120","AMHERST, MA US","2011-11-18",,"0.00",,,"44","33","35"
"USC00190120","AMHERST, MA US","2011-11-19",,"0.00",,,"44","26","34"
"USC00190120","AMHERST, MA US","2011-11-20",,"0.00",,,"53","34","46"
"USC00190120","AMHERST, MA US","2011-11-21",,"0.00",,,"66","44","44"
"USC00190120","AMHERST, MA US","2011-11-22",,"0.00",,,"49","27","32"
"USC00190120","AMHERST, MA US","2011-11-23",,"1.63",,,"45","32","36"
"USC00190120","AMHERST, MA US","2011-11-24",,"0.03",,,"38","27","28"
"USC00190120","AMHERST, MA US","2011-11-25",,"0.00",,,"44","26","27"
"USC00190120","AMHERST, MA US","2011-11-26",,"0.00",,,"60","27","32"
"USC00190120","AMHERST, MA US","2011-11-27",,"0.00",,,"63","29","31"
"USC00190120","AMHERST, MA US","2011-11-28",,"0.00",,,"54","30","54"
"USC00190120","AMHERST, MA US","2011-11-29",,"0.01",,,"66","45","49"
"USC00190120","AMHERST, MA US","2011-11-30",,"1.12",,,"64","48","48"
"USC00190120","AMHERST, MA US","2011-12-01",,"0.00","0.0",,"52","36","36"
"USC00190120","AMHERST, MA US","2011-12-02",,"0.00","0.0",,"49","24","24"
"USC00190120","AMHERST, MA US","2011-12-03",,"0.00","0.0",,"47","24","28"
"USC00190120","AMHERST, MA US","2011-12-04",,"0.00","0.0",,"44","25","29"
"USC00190120","AMHERST, MA US","2011-12-05",,"0.00","0.0",,"51","29","42"
"USC00190120","AMHERST, MA US","2011-12-06",,"0.00","0.0",,"57","42","54"
"USC00190120","AMHERST, MA US","2011-12-07",,"0.06","0.0",,"60","50","50"
"USC00190120","AMHERST, MA US","2011-12-08",,"2.55","0.0","0.0","50","35","35"
"USC00190120","AMHERST, MA US","2011-12-09",,"0.00","0.0",,"42","27","29"
"USC00190120","AMHERST, MA US","2011-12-10",,"0.00","0.0",,"47","26","28"
"USC00190120","AMHERST, MA US","2011-12-11",,"0.00","0.0",,"39","18","19"
"USC00190120","AMHERST, MA US","2011-12-12",,"0.00","0.0",,"37","19","21"
"USC00190120","AMHERST, MA US","2011-12-13",,"0.00","0.0",,"44","19","20"
"USC00190120","AMHERST, MA US","2011-12-14",,"0.00","0.0",,"46","20","31"
"USC00190120","AMHERST, MA US","2011-12-15",,"0.00","0.0",,"43","30","43"
"USC00190120","AMHERST, MA US","2011-12-16",,"0.05","0.0",,"52","43","43"
"USC00190120","AMHERST, MA US","2011-12-17",,"0.00","0.0",,"45","26","27"
"USC00190120","AMHERST, MA US","2011-12-18",,"0.00","0.0",,"40","16","16"
"USC00190120","AMHERST, MA US","2011-12-19",,"0.00","0.0",,"27","11","16"
"USC00190120","AMHERST, MA US","2011-12-20",,"0.00","0.0",,"43","16","39"
"USC00190120","AMHERST, MA US","2011-12-21",,"0.00","0.0",,"41","23","32"
"USC00190120","AMHERST, MA US","2011-12-22",,"0.24","0.0",,"54","32","44"
"USC00190120","AMHERST, MA US","2011-12-23",,"0.81","0.0",,"54","32","37"
"USC00190120","AMHERST, MA US","2011-12-24",,"0.00","0.0",,"45","27","27"
"USC00190120","AMHERST, MA US","2011-12-25",,"0.00","0.0",,"32","16","19"
"USC00190120","AMHERST, MA US","2011-12-26",,"0.00","0.0",,"39","19","31"
"USC00190120","AMHERST, MA US","2011-12-27",,"0.00","0.0",,"41","23","30"
"USC00190120","AMHERST, MA US","2011-12-28",,"0.96","0.0",,"57","30","44"
"USC00190120","AMHERST, MA US","2011-12-29",,"0.00","0.0",,"44","18","19"
"USC00190120","AMHERST, MA US","2011-12-30",,"0.00","0.0",,"32","17","25"
"USC00190120","AMHERST, MA US","2011-12-31",,"0.01","0.0",,"37","25","32"
"USC00190120","AMHERST, MA US","2012-01-01",,"0.06","0.0","0.0","38","29","30"
"USC00190120","AMHERST, MA US","2012-01-02",,"0.13","0.0","0.0","51","29","37"
"USC00190120","AMHERST, MA US","2012-01-03",,"0.00","0.0","0.0","43","24","24"
"USC00190120","AMHERST, MA US","2012-01-04",,"0.00","0.0","0.0","24","8","8"
"USC00190120","AMHERST, MA US","2012-01-05",,"0.00","0.0","0.0","25","8","24"
"USC00190120","AMHERST, MA US","2012-01-06",,"0.00","0.0","0.0","36","24","28"
"USC00190120","AMHERST, MA US","2012-01-07",,"0.00","0.0","0.0","49","23","23"
"USC00190120","AMHERST, MA US","2012-01-08",,"0.00","0.0","0.0","55","22","38"
"USC00190120","AMHERST, MA US","2012-01-09",,"0.00","0.0","0.0","42","20","21"
"USC00190120","AMHERST, MA US","2012-01-10",,"0.00","0.0","0.0","40","21","24"
"USC00190120","AMHERST, MA US","2012-01-11",,"0.00","0.0","0.0","44","22","24"
"USC00190120","AMHERST, MA US","2012-01-12",,"0.28","0.0","0.0","44","24","35"
"USC00190120","AMHERST, MA US","2012-01-13",,"0.49","0.0","0.0","36","32","33"
"USC00190120","AMHERST, MA US","2012-01-14",,"0.00","0.0","0.0","43","26","29"
"USC00190120","AMHERST, MA US","2012-01-15",,"0.00","0.0","0.0","30","6","6"
"USC00190120","AMHERST, MA US","2012-01-16",,"0.00","0.0","0.0","16","3","3"
"USC00190120","AMHERST, MA US","2012-01-17",,"0.11","1.5","2.0","33","3","33"
"USC00190120","AMHERST, MA US","2012-01-18",,"0.05","0.0","0.0","46","33","34"
"USC00190120","AMHERST, MA US","2012-01-19",,"0.00","0.0","0.0","41","11","11"
"USC00190120","AMHERST, MA US","2012-01-20",,"0.15","2.0","2.0","29","11","19"
"USC00190120","AMHERST, MA US","2012-01-21",,"0.02","0.3","1.0","27","12","16"
"USC00190120","AMHERST, MA US","2012-01-22",,"0.12","1.5","3.0","19","0","2"
"USC00190120","AMHERST, MA US","2012-01-23",,"0.00","0.0","3.0","29","2","24"
"USC00190120","AMHERST, MA US","2012-01-24",,"0.31","0.0","2.0","35","24","34"
"USC00190120","AMHERST, MA US","2012-01-25",,"0.00","0.0","0.0","53","34","36"
"USC00190120","AMHERST, MA US","2012-01-26",,"0.00","0.0","0.0","38","31","31"
"USC00190120","AMHERST, MA US","2012-01-27",,"0.83","0.0","0.0","39","29","34"
"USC00190120","AMHERST, MA US","2012-01-28",,"0.34","0.0","0.0","42","34","35"
"USC00190120","AMHERST, MA US","2012-01-29",,"0.00","0.0","0.0","45","31","33"
"USC00190120","AMHERST, MA US","2012-01-30",,"0.00","0.0","0.0","43","29","32"
"USC00190120","AMHERST, MA US","2012-01-31",,"0.00","0.0","0.0","36","29","29"
"USC00190120","AMHERST, MA US","2012-02-01",,"0.00","0.0","0.0","47","29","34"
"USC00190120","AMHERST, MA US","2012-02-02",,"0.00","0.0","0.0","60","33","33"
"USC00190120","AMHERST, MA US","2012-02-03",,"0.00","0.0","0.0","42","23","23"
"USC00190120","AMHERST, MA US","2012-02-04",,"0.00","0.0","0.0","40","23","31"
"USC00190120","AMHERST, MA US","2012-02-05",,"0.00","0.0","0.0","42","20","21"
"USC00190120","AMHERST, MA US","2012-02-06",,"0.00","0.0","0.0","37","19","25"
"USC00190120","AMHERST, MA US","2012-02-07",,"0.00","0.0","0.0","53","25","29"
"USC00190120","AMHERST, MA US","2012-02-08",,"0.00","0.0","0.0","45","18","20"
"USC00190120","AMHERST, MA US","2012-02-09",,"0.00","0.0","0.0","36","20","29"
"USC00190120","AMHERST, MA US","2012-02-10",,"0.00","0.0","0.0","46","19","20"
"USC00190120","AMHERST, MA US","2012-02-11",,"0.00","0.0","0.0","48","20","31"
"USC00190120","AMHERST, MA US","2012-02-12",,"0.00","0.0","0.0","41","14","14"
"USC00190120","AMHERST, MA US","2012-02-13",,"0.00","0.0","0.0","26","14","22"
"USC00190120","AMHERST, MA US","2012-02-14",,"0.00","0.0","0.0","40","20","25"
"USC00190120","AMHERST, MA US","2012-02-15",,"0.00","0.0","0.0","42","25","32"
"USC00190120","AMHERST, MA US","2012-02-16",,"0.00","0.0","0.0","48","21","24"
"USC00190120","AMHERST, MA US","2012-02-17",,"0.14","0.0","0.0","42","24","37"
"USC00190120","AMHERST, MA US","2012-02-18",,"0.00","0.0","0.0","50","27","29"
"USC00190120","AMHERST, MA US","2012-02-19",,"0.00","0.0","0.0","45","25","25"
"USC00190120","AMHERST, MA US","2012-02-20",,"0.00","0.0","0.0","44","23","25"
"USC00190120","AMHERST, MA US","2012-02-21",,"0.00","0.0","0.0","41","16","17"
"USC00190120","AMHERST, MA US","2012-02-22",,"0.00","0.0","0.0","42","17","33"
"USC00190120","AMHERST, MA US","2012-02-23",,"0.00","0.0","0.0","57","32","38"
"USC00190120","AMHERST, MA US","2012-02-24",,"0.00","0.0","0.0","51","29","32"
"USC00190120","AMHERST, MA US","2012-02-25",,"0.65","0.0","0.0","39","32","37"
"USC00190120","AMHERST, MA US","2012-02-26",,"0.00","0.0","0.0","41","24","25"
"USC00190120","AMHERST, MA US","2012-02-27",,"0.00","0.0","0.0","40","18","19"
"USC00190120","AMHERST, MA US","2012-02-28",,"0.00","0.0","0.0","50","19","38"
"USC00190120","AMHERST, MA US","2012-02-29",,"0.00","0.0","0.0","46","29","32"
"USC00190120","AMHERST, MA US","2012-03-01",,"0.78","4.0","4.0","36","31","32"
"USC00190120","AMHERST, MA US","2012-03-02",,"0.15","1.0","5.0","34","25","25"
"USC00190120","AMHERST, MA US","2012-03-03",,"0.27","0.6","4.0","33","25","33"
"USC00190120","AMHERST, MA US","2012-03-04",,"0.04","0.0","3.0","39","25","28"
"USC00190120","AMHERST, MA US","2012-03-05",,"0.00","0.0","2.0","42","24","25"
"USC00190120","AMHERST, MA US","2012-03-06",,"0.00","0.0","2.0","34","12","13"
"USC00190120","AMHERST, MA US","2012-03-07",,"0.00","0.0","2.0","41","13","34"
"USC00190120","AMHERST, MA US","2012-03-08",,"0.00","0.0","0.0","58","34","47"
"USC00190120","AMHERST, MA US","2012-03-09",,"0.00","0.0","0.0","69","35","36"
"USC00190120","AMHERST, MA US","2012-03-10",,"0.00","0.0","0.0","45","28","28"
"USC00190120","AMHERST, MA US","2012-03-11",,"0.00","0.0","0.0","41","25","30"
"USC00190120","AMHERST, MA US","2012-03-12",,"0.00","0.0","0.0","61","27","29"
"USC00190120","AMHERST, MA US","2012-03-13",,"0.10","0.0","0.0","70","28","47"
"USC00190120","AMHERST, MA US","2012-03-14",,"0.03","0.0","0.0","70","42","43"
"USC00190120","AMHERST, MA US","2012-03-15",,"0.00","0.0","0.0","63","34","39"
"USC00190120","AMHERST, MA US","2012-03-16",,"0.00","0.0","0.0","50","39","41"
"USC00190120","AMHERST, MA US","2012-03-17",,"0.07","0.0","0.0","46","38","40"
"USC00190120","AMHERST, MA US","2012-03-18",,"0.00","0.0","0.0","57","37","38"
"USC00190120","AMHERST, MA US","2012-03-19",,"0.00","0.0","0.0","71","38","39"
"USC00190120","AMHERST, MA US","2012-03-20",,"0.00","0.0","0.0","79","39","44"
"USC00190120","AMHERST, MA US","2012-03-21",,"0.00","0.0","0.0","78","43","54"
"USC00190120","AMHERST, MA US","2012-03-22",,"0.00","0.0","0.0","75","49","54"
"USC00190120","AMHERST, MA US","2012-03-23",,"0.00","0.0","0.0","82","51","54"
"USC00190120","AMHERST, MA US","2012-03-24",,"0.00","0.0","0.0","76","51","51"
"USC00190120","AMHERST, MA US","2012-03-25",,"0.01","0.0","0.0","61","44","45"
"USC00190120","AMHERST, MA US","2012-03-26",,"0.00","0.0","0.0","50","39","39"
"USC00190120","AMHERST, MA US","2012-03-27",,"0.00","0.0","0.0","50","26","26"
"USC00190120","AMHERST, MA US","2012-03-28",,"0.00","0.0","0.0","48","26","39"
"USC00190120","AMHERST, MA US","2012-03-29",,"0.00","0.0","0.0","53","38","47"
"USC00190120","AMHERST, MA US","2012-03-30",,"0.00","0.0","0.0","48","34","36"
"USC00190120","AMHERST, MA US","2012-03-31",,"0.00","0.0","0.0","52","36","39"
"USC00190120","AMHERST, MA US","2012-04-01",,"0.00","0.0","0.0","49","30","34"
"USC00190120","AMHERST, MA US","2012-04-02",,"0.13","0.0","0.0","50","34","38"
"USC00190120","AMHERST, MA US","2012-04-03",,"0.00","0.0","0.0","53","23","27"
"USC00190120","AMHERST, MA US","2012-04-04",,"0.00","0.0","0.0","58","27","35"
"USC00190120","AMHERST, MA US","2012-04-05",,"0.00","0.0","0.0","61","30","32"
"USC00190120","AMHERST, MA US","2012-04-06",,"0.00","0.0","0.0","49","24","25"
"USC00190120","AMHERST, MA US","2012-04-07",,"0.00","0.0","0.0","53","24","26"
"USC00190120","AMHERST, MA US","2012-04-08",,"0.00","0.0","0.0","56","26","39"
"USC00190120","AMHERST, MA US","2012-04-09",,"0.00","0.0","0.0","58","39","44"
"USC00190120","AMHERST, MA US","2012-04-10",,"0.00","0.0","0.0","54","37","43"
"USC00190120","AMHERST, MA US","2012-04-11",,"0.00","0.0","0.0","60","32","35"
"USC00190120","AMHERST, MA US","2012-04-12",,"0.00","0.0","0.0","56","35","42"
"USC00190120","AMHERST, MA US","2012-04-13",,"0.00","0.0","0.0","59","29","31"
"USC00190120","AMHERST, MA US","2012-04-14",,"0.00","0.0","0.0","64","31","33"
"USC00190120","AMHERST, MA US","2012-04-15",,"0.00","0.0","0.0","71","33","55"
"USC00190120","AMHERST, MA US","2012-04-16",,"0.00","0.0","0.0","77","54","57"
"USC00190120","AMHERST, MA US","2012-04-17",,"0.00","0.0","0.0","90","53","62"
"USC00190120","AMHERST, MA US","2012-04-18",,"0.00","0.0","0.0","76","43","44"
"USC00190120","AMHERST, MA US","2012-04-19",,"0.00","0.0","0.0","61","35","38"
"USC00190120","AMHERST, MA US","2012-04-20",,"0.00","0.0","0.0","73","38","45"
"USC00190120","AMHERST, MA US","2012-04-21",,"0.00","0.0","0.0","76","45","57"
"USC00190120","AMHERST, MA US","2012-04-22",,"0.11","0.0","0.0","77","47","48"
"USC00190120","AMHERST, MA US","2012-04-23",,"2.06","0.0","0.0","50","42","43"
"USC00190120","AMHERST, MA US","2012-04-24",,"0.08","0.0","0.0","62","41","41"
"USC00190120","AMHERST, MA US","2012-04-25",,"0.02","0.0","0.0","56","33","36"
"USC00190120","AMHERST, MA US","2012-04-26",,"0.00","0.0","0.0","57","29","32"
"USC00190120","AMHERST, MA US","2012-04-27",,"0.15","0.0","0.0","60","32","45"
"USC00190120","AMHERST, MA US","2012-04-28",,"0.00","0.0","0.0","50","35","37"
"USC00190120","AMHERST, MA US","2012-04-29",,"0.00","0.0","0.0","56","29","33"
"USC00190120","AMHERST, MA US","2012-04-30",,"0.00","0.0","0.0","58","28","32"
"USC00190120","AMHERST, MA US","2012-05-01",,"0.09","0.0","0.0","63",,"47"
